ANO_ESCOLAR,CODIGO_ESCUELA,region,municipio,escuela,escuela_receptora,nivel,consolidada,matricula,matricula_2016-17,cambio_matricula,promedio_espanol,promedio_matematica,promedio_ingles,promedio_ciencias
2017-18,15784,ARECIBO,ARECIBO,Abelardo Martinez Otero,0,superior,0,464,373,0.24,65.5,12.1,80.2,67
2017-18,74807,ARECIBO,VEGA BAJA,Agapito Rosario Rosario,0,elemental,0,473,531,-0.11,57.8,65.3,67.3,77.1
2017-18,17467,ARECIBO,CAMUY,Amalia Lopez de Avila (Nueva),0,elemental,0,332,148,1.24,70.4,76.7,76.1,90.4
2017-18,71886,ARECIBO,VEGA BAJA,Angel Sandin Martinez,0,intermedia,0,473,531,-0.11,57.8,65.3,67.3,77.1
2017-18,10637,ARECIBO,ARECIBO,Angelica Gomez de Betancourt,0,interlocking,0,214,223,-0.04,31.9,23.5,24.4,51.2
2017-18,17772,ARECIBO,HATILLO,Anibal Reyes Belen,0,superior,0,741,727,0.02,48.7,9,55.6,64.9
2017-18,71738,ARECIBO,VEGA ALTA,Antonio Paoli,0,elemental,0,294,255,0.15,36.6,53.2,20.9,44.1
2017-18,11023,ARECIBO,CAMUY,Antonio Reyes,0,intermedia,0,428,447,-0.04,42.6,18.7,45.8,60.7
2017-18,12187,ARECIBO,MANATI,Antonio Velez Alvarado,0,elemental,0,163,167,-0.02,70.4,87,70.4,85.7
2017-18,71761,ARECIBO,VEGA ALTA,Apolo San Antonio,0,intermedia,0,636,493,0.29,24.7,2.7,19.5,20.8
2017-18,11411,ARECIBO,HATILLO,Carmen Noelia Peraza Toledo,0,elemental,0,267,275,-0.03,87,87.8,85.4,88.6
2017-18,73494,ARECIBO,VEGA BAJA,Centro de Adiestramiento,0,especializada,0,144,150,-0.04,NA,NA,NA,NA
2017-18,12153,ARECIBO,MANATI,Clemente Ramirez de Arellano,0,elemental,1,268,285,-0.06,88,95,85,91
2017-18,11262,ARECIBO,CIALES,Concepcion Perez Hernandez,0,elemental,1,123,88,0.40,53,81,86,100
2017-18,10173,ARECIBO,ARECIBO,Cotto (Anexo),0,especializada,0,22,26,-0.15,0,57.1,57.1,60
2017-18,76562,ARECIBO,DORADO,Cristobal Santana Melecio (Nueva),0,elemental,0,148,198,-0.25,45.6,54.4,31.6,47.4
2017-18,11165,ARECIBO,CIALES,Cristobal Vicens,0,elemental,1,77,94,-0.18,57,65,45,63
2017-18,12237,ARECIBO,MANATI,Cruz Rosa Rivas,0,elemental,1,313,269,0.16,74,88,69,96
2017-18,17673,ARECIBO,LARES,Daniel Velez Soto,0,elemental,0,448,396,0.13,52.7,57.7,44,65.6
2017-18,10207,ARECIBO,ARECIBO,Dolores Gomez de Roman,0,elemental,1,180,232,-0.22,58,60,56,96
2017-18,11643,ARECIBO,LARES,Domingo Aponte Collazo,0,superior,0,923,772,0.20,55.1,7.1,40.4,56
2017-18,10439,ARECIBO,ARECIBO,Dr. Cayetano Coll y Toste,0,interlocking,0,490,558,-0.12,94.7,96.6,96.3,99.1
2017-18,10082,ARECIBO,ARECIBO,Dr. Francisco Susoni,0,elemental,1,224,291,-0.23,89,96,92,97
2017-18,10835,ARECIBO,BARCELONETA,Dr. Francisco Vazquez,0,intermedia,1,304,288,0.06,27,1,17,26
2017-18,12872,ARECIBO,QUEBRADILLAS,Dr. Pedro Albizu Campos,0,intermedia,0,230,243,-0.05,24.7,0.5,25.2,15.2
2017-18,10686,ARECIBO,ARECIBO,Easton,0,elemental,1,166,152,0.09,61,53,43,67
2017-18,15024,ARECIBO,ARECIBO,Elba Lugo Carrion,0,elemental,0,345,341,0.01,77.8,67.2,81,97.4
2017-18,18259,ARECIBO,DORADO,Elem Bo Higuillar (Ecologica),0,elemental,0,286,324,-0.12,67.7,59.1,48.8,43.9
2017-18,71175,ARECIBO,DORADO,Elem Alfonso Lopez Garcia,0,elemental,1,131,170,-0.23,57,53,53,33
2017-18,71720,ARECIBO,VEGA ALTA,Elem Urbana,0,elemental,0,211,206,0.02,35.1,41.1,23.2,28.6
2017-18,18176,ARECIBO,BARCELONETA,Eli Ramos Rosario,0,elemental,0,335,397,-0.16,58.3,64.7,60.9,74.4
2017-18,71795,ARECIBO,VEGA ALTA,Elisa Davila Vazquez,0,elemental,0,183,185,-0.01,49.5,59.3,68.1,73.7
2017-18,71167,ARECIBO,DORADO,Espinosa Kuilan,0,elemental,1,93,183,-0.49,64,76,36,42
2017-18,10272,ARECIBO,ARECIBO,Eugenio Maria de Hostos,0,elemental,0,248,273,-0.09,40.8,22.4,29.1,61
2017-18,11403,ARECIBO,HATILLO,Eugenio Maria de Hostos,0,elemental,0,194,246,-0.21,58.9,70.5,53.7,69
2017-18,12138,ARECIBO,MANATI,Evaristo Camacho,0,elemental,0,134,149,-0.10,57.3,49.3,24,45.8
2017-18,17780,ARECIBO,ARECIBO,Factor 5,0,elemental,0,398,480,-0.17,75.6,82.4,45.5,89.1
2017-18,12070,ARECIBO,MANATI,Felix Cordova Davila,0,elemental,0,305,284,0.07,86.5,81.3,84.8,84.8
2017-18,10017,ARECIBO,ARECIBO,Felix Rosario Rios,0,interlocking,1,317,264,0.20,53,38,72,55
2017-18,12088,ARECIBO,MANATI,Fernando Callejo,0,superior,0,607,518,0.17,27.6,1.9,23.5,29.8
2017-18,10702,ARECIBO,BARCELONETA,Fernando Suria Chavez,0,superior,0,619,686,-0.10,28.4,2.3,35.8,42.4
2017-18,12062,ARECIBO,MANATI,Francisco Menendez Balbañe,0,elemental,0,135,134,0.01,27.3,36.4,39.4,57.9
2017-18,14787,ARECIBO,ARECIBO,Francisco Pachin Marin,0,elemental,0,345,421,-0.18,81.2,77.3,82.5,98
2017-18,11593,ARECIBO,LARES,Gabriela Mistral,0,interlocking,0,169,204,-0.17,41,27.9,49.2,80
2017-18,12005,ARECIBO,LARES,George Washington,0,elemental,0,177,166,0.07,80.7,86.7,83.1,100
2017-18,11239,ARECIBO,CIALES,Hato Viejo Cumbre,0,elemental,0,119,134,-0.11,47,51.5,25.8,100
2017-18,18226,ARECIBO,LARES,Hector Hernandez Arana,0,elemental,0,396,325,0.22,79.6,91.3,84.2,95.7
2017-18,71753,ARECIBO,VEGA ALTA,Ignacio Miranda,0,elemental,0,329,282,0.17,91.8,94.6,95.2,63.5
2017-18,79038,ARECIBO,VEGA ALTA,Ileana de Gracia (Superior Nueva),0,superior,0,499,529,-0.06,26.8,2.2,30.1,38.2
2017-18,10744,ARECIBO,BARCELONETA,Imbery,0,elemental,0,290,271,0.07,70.7,83.6,70.2,75.7
2017-18,71076,ARECIBO,DORADO,Jacinto Lopez Martinez,0,elemental,0,315,393,-0.20,54.5,55.8,55.2,65.7
2017-18,17889,ARECIBO,CIALES,Jaime Coira Ortiz,0,interlocking,0,175,187,-0.06,60.4,51.4,71.2,81
2017-18,12096,ARECIBO,MANATI,Jesus T Piñero,0,intermedia,0,301,355,-0.15,23.2,1.7,25.2,28.6
2017-18,11478,ARECIBO,HATILLO,Joaquin Rodriguez Ruiz,0,elemental,1,187,253,-0.26,85,85,81,77
2017-18,10355,ARECIBO,ARECIBO,John W Harris,0,elemental,0,213,260,-0.18,68.5,67.3,62.3,91.7
2017-18,10728,ARECIBO,MANATI,Jose Cordero Rosario,0,elemental,1,204,206,-0.01,54,54,38,50
2017-18,71787,ARECIBO,VEGA ALTA,Jose D Rosado,0,elemental,1,230,199,0.16,62,53,38,58
2017-18,15768,ARECIBO,HATILLO,Jose Gautier Benitez,0,elemental,1,241,266,-0.09,88,97,85,92
2017-18,10348,ARECIBO,ARECIBO,Jose Gualberto Padilla,0,intermedia,1,152,173,-0.12,28,2,26,39
2017-18,71860,ARECIBO,VEGA BAJA,Jose Gualberto Padilla,0,elemental,1,242,221,0.10,41,41,15,50
2017-18,18267,ARECIBO,VEGA ALTA,Jose Pagan de Jesus,0,interlocking,0,484,446,0.09,35,21.8,37,32.3
2017-18,71092,ARECIBO,DORADO,Jose Santos Alegria,0,superior,0,882,742,0.19,28.6,1.8,34.5,30.9
2017-18,11940,ARECIBO,LARES,Josefina Linares,0,interlocking,0,388,334,0.16,39.6,18.7,23.1,52.2
2017-18,17319,ARECIBO,CIALES,Juan A Corretjer,0,superior,0,618,554,0.12,42.8,13,51.1,54.7
2017-18,14779,ARECIBO,MANATI,Juan A Sanchez Davila,0,elemental,0,204,253,-0.19,26.6,42.6,9.7,67.7
2017-18,12930,ARECIBO,QUEBRADILLAS,Juan Alejo Arizmendi,0,superior,0,383,382,0.00,38.3,5,35,39
2017-18,10827,ARECIBO,FLORIDA,Juan Ponce de Leon Li,0,superior,0,608,522,0.16,44.7,62,49.3,64.7
2017-18,75267,ARECIBO,VEGA BAJA,Juan Quirindongo Morell,0,superior,0,692,704,-0.02,46.7,7.4,46.3,45
2017-18,10710,ARECIBO,FLORIDA,Juanita Ramirez Gonzalez,0,elemental,0,448,429,0.04,28.6,43.1,26.9,33.8
2017-18,11908,ARECIBO,LARES,Julio Lebron Soto,0,elemental,0,235,255,-0.08,63.6,52.1,61.2,85.7
2017-18,10314,ARECIBO,ARECIBO,Julio Seijo,0,elemental,0,225,257,-0.12,58.6,54.8,47,66.7
2017-18,71779,ARECIBO,VEGA ALTA,Ladislao Martinez,0,superior,0,619,512,0.21,29,0.8,35.9,54.3
2017-18,10959,ARECIBO,CAMUY,Laurentino Estrella Colon,0,elemental,1,182,193,-0.06,46,55,65,65
2017-18,17764,ARECIBO,FLORIDA,Leonardo Valentin Tirado,0,intermedia,0,375,412,-0.09,43.3,12.2,38.3,39.1
2017-18,71804,ARECIBO,VEGA BAJA,Lino Padron Rivera,0,superior,0,814,680,0.20,38.3,19.1,36.1,62.8
2017-18,11528,ARECIBO,HATILLO,Lorenzo Coballes Gandia,0,superior,0,438,394,0.11,34.1,2.2,26.2,28.4
2017-18,17384,ARECIBO,CAMUY,Luis F Crespo,0,superior,0,782,613,0.28,45.2,34,65.4,56.6
2017-18,11756,ARECIBO,ARECIBO,Luis Felipe Rodriguez Garcia,0,interlocking,0,581,399,0.46,65,48.6,64.8,57.9
2017-18,11387,ARECIBO,HATILLO,Luis Melendez Rodriguez,0,interlocking,0,413,438,-0.06,41.1,31.8,40.7,52.1
2017-18,17111,ARECIBO,ARECIBO,Luis Muñoz Marin,0,interlocking,0,317,225,0.41,54.5,29.6,56.1,78.6
2017-18,11395,ARECIBO,HATILLO,Luis Muñoz Rivera,0,elemental,0,255,298,-0.14,68,61.6,46.4,100
2017-18,71118,ARECIBO,DORADO,Luis Muñoz Rivera,0,elemental,1,193,235,-0.18,46,45,29,29
2017-18,71134,ARECIBO,DORADO,Luisa M Valderrama,0,elemental,0,243,293,-0.17,42.3,60.8,51.5,39.1
2017-18,72082,ARECIBO,VEGA BAJA,Manuel Martinez Davila,0,interlocking,0,599,516,0.16,26.4,6,23.4,19.4
2017-18,71951,ARECIBO,VEGA BAJA,Manuel Negron Collazo I,0,elemental,1,177,175,0.01,84,64,69,88
2017-18,71977,ARECIBO,VEGA BAJA,Manuel Padilla Davila,0,elemental,1,170,126,0.35,47,53,50,68
2017-18,74450,ARECIBO,DORADO,Marcelino Canino Canino,0,intermedia,1,278,279,0.00,22,1,10,7
2017-18,18192,ARECIBO,ARECIBO,Maria Cadilla de Martinez,0,superior,0,561,511,0.10,27.1,2.3,38.6,50.4
2017-18,12039,ARECIBO,MANATI,Micaela Escudero,0,elemental,1,209,205,0.02,60,63,94,100
2017-18,17418,ARECIBO,MANATI,Nueva Juan S Marchand,0,intermedia,0,347,369,-0.06,23.8,19.3,25.1,16.8
2017-18,13912,ARECIBO,VEGA BAJA,Nueva Brigida Alvarez Rodriguez,0,interlocking,0,440,452,-0.03,93.1,69.6,91.7,99
2017-18,18184,ARECIBO,BARCELONETA,Nueva Intermedia,0,intermedia,0,535,458,0.17,32.3,2.4,31.9,39
2017-18,18291,ARECIBO,CIALES,Nueva Urbana de Ciales,0,interlocking,0,731,788,-0.07,27.8,15.2,20,28.6
2017-18,11080,ARECIBO,CAMUY,Pedro Amador,0,elemental,0,123,139,-0.12,63.5,75,63.5,60.9
2017-18,11270,ARECIBO,CIALES,Pesa Parcelas,0,elemental,1,117,137,-0.15,92,92,69,94
2017-18,17350,ARECIBO,MANATI,Petra Corretjer de O'Neill,0,superior,0,559,604,-0.07,43.5,31.6,54.9,60.9
2017-18,71746,ARECIBO,VEGA ALTA,Rafael Hernandez,0,elemental,0,249,239,0.04,64,73,58.6,56.3
2017-18,72058,ARECIBO,VEGA BAJA,Rafael Hernandez,0,elemental,0,301,304,-0.01,47.8,65,46.2,63.6
2017-18,10967,ARECIBO,CAMUY,Ralph W Emerson,0,elemental,0,389,447,-0.13,86,80,75.7,82.8
2017-18,12880,ARECIBO,QUEBRADILLAS,Ramon Avila Molinari,0,elemental,1,187,128,0.46,66,78,56,70
2017-18,15917,ARECIBO,LARES,Ramon de Jesus Sierra,0,intermedia,0,571,462,0.24,45.1,13.3,37.8,44.1
2017-18,12799,ARECIBO,QUEBRADILLAS,Ramon Emeterio Betances,0,elemental,0,268,279,-0.04,65,72,66,57.7
2017-18,71084,ARECIBO,DORADO,Ricardo Arroyo Laracuente,0,intermedia,0,259,354,-0.27,25.2,2,19.6,14.7
2017-18,17459,ARECIBO,FLORIDA,Ricardo Rodriguez Torres,0,elemental,0,257,290,-0.11,70.2,56.1,49.1,38.7
2017-18,11460,ARECIBO,HATILLO,Rosa E Molinari,0,elemental,1,151,173,-0.13,68,68,55,100
2017-18,72033,ARECIBO,VEGA BAJA,Rosa M Rodriguez,0,elemental,1,146,174,-0.16,56,50,52,74
2017-18,71878,ARECIBO,VEGA BAJA,San Vicente,0,elemental,0,287,308,-0.07,45,42.7,24.6,56.9
2017-18,72090,ARECIBO,VEGA BAJA,SU Almirante Norte,0,interlocking,0,514,385,0.34,42.7,26,31.1,31.4
2017-18,11932,ARECIBO,LARES,SU Angelica Delgado,0,interlocking,0,472,413,0.14,50.4,42.5,59.6,60.2
2017-18,17749,ARECIBO,ARECIBO,SU Barrio Sabana Hoyos (Nueva),0,interlocking,0,529,706,-0.25,44.3,23.8,32.3,46
2017-18,10322,ARECIBO,ARECIBO,SU Enrique de Jesus Borras,0,interlocking,0,246,274,-0.10,48,41.4,23,55.2
2017-18,10546,ARECIBO,ARECIBO,SU Federico Degetau,0,interlocking,0,630,542,0.16,40.1,13.9,31.3,38.1
2017-18,76349,ARECIBO,VEGA ALTA,SU Francisco Felicie Martinez,0,interlocking,0,614,624,-0.02,60.1,39.6,51,51.4
2017-18,11320,ARECIBO,CIALES,SU Francisco Serrano,0,interlocking,0,286,260,0.10,49.7,30.2,32,58.9
2017-18,12914,ARECIBO,QUEBRADILLAS,SU Honorario Hernandez,0,interlocking,0,398,369,0.08,35.5,21.1,30.2,38.9
2017-18,10892,ARECIBO,CAMUY,SU Joaquin Vazquez Cruz,0,interlocking,0,310,334,-0.07,62,47,44,58
2017-18,12922,ARECIBO,QUEBRADILLAS,SU Luis Muñoz Rivera,0,interlocking,0,735,711,0.03,49,30,51.7,65.8
2017-18,10512,ARECIBO,ARECIBO,SU Manuel Ruiz Gandia,0,interlocking,0,492,503,-0.02,41.2,21.2,33,37.8
2017-18,11494,ARECIBO,HATILLO,SU Rafael Zamot Cruz,0,interlocking,0,281,296,-0.05,66.7,56.6,69.1,87.7
2017-18,10058,ARECIBO,ARECIBO,SU Ramon E Betances,0,interlocking,1,273,334,-0.18,50,38,49,55
2017-18,11031,ARECIBO,CAMUY,SU Santiago R Palmer,0,interlocking,0,353,348,0.01,70.9,76.9,73,82.9
2017-18,11312,ARECIBO,CIALES,SU Toribio Rivera,0,interlocking,0,164,173,-0.05,35.5,25.2,24.3,47.5
2017-18,17368,ARECIBO,QUEBRADILLAS,SUP Manuel Ramos Hernandez,0,superior,0,664,714,-0.07,45.6,28.7,53.1,51.2
2017-18,17327,ARECIBO,CAMUY,Superior Miguel F Santiago Echgaray,0,superior,0,305,313,-0.03,47.1,1.4,40,58.6
2017-18,17558,ARECIBO,ARECIBO,Superior Vocacional,0,superior,0,1270,1242,0.02,49,11.2,62.9,65.7
2017-18,12229,ARECIBO,MANATI,Teodomiro Taboas,0,elemental,0,195,254,-0.23,57.5,67.5,74.1,86.4
2017-18,71126,ARECIBO,DORADO,Teresa Prestamo,0,interlocking,1,205,91,1.25,30,10,23,47
2017-18,11502,ARECIBO,HATILLO,Timoteo Delgado,0,intermedia,0,505,471,0.07,44.6,18.8,43.4,70.8
2017-18,14241,ARECIBO,ARECIBO,Trina Padilla de Sanz,0,interlocking,0,469,461,0.02,32,5.1,25.3,46.9
2017-18,18234,ARECIBO,BARCELONETA,Vicente Acevedo Ballester,0,elemental,0,330,331,0.00,63.2,68.1,64.3,71.8
2017-18,10611,ARECIBO,ARECIBO,Victor Rojas I,0,especializada,0,71,53,0.34,9.1,0,45.5,63.6
2017-18,10629,ARECIBO,ARECIBO,Victor Rojas II,0,elemental,1,216,240,-0.10,86,86,94,100
2017-18,74864,BAYAMON,TOA ALTA,Abelardo Diaz Alfaro,0,intermedia,0,549,498,0.10,39.5,38.5,48.6,35.1
2017-18,70862,BAYAMON,COROZAL,Abraham Lincoln,0,elemental,1,341,385,-0.11,49,58,37,52
2017-18,78931,BAYAMON,TOA ALTA,Adela Rolon Fuentes,0,superior,0,518,703,-0.26,31.7,1,36.8,42.4
2017-18,71514,BAYAMON,TOA BAJA,Adolfina Irizarry de Puig,0,superior,0,574,628,-0.09,31.4,11,22.2,36.2
2017-18,14340,BAYAMON,OROCOVIS,Alberto Melendez,0,superior,0,415,511,-0.19,31.7,7.7,31.1,51.5
2017-18,71449,BAYAMON,TOA ALTA,Alejandro Jr Cruz,0,elemental,0,119,93,0.28,57.5,62.5,36.8,66.7
2017-18,71530,BAYAMON,TOA BAJA,Altinencia Valle,0,interlocking,0,625,585,0.07,40.7,28.2,31.9,61.4
2017-18,71621,BAYAMON,TOA BAJA,Amalia Lopez de Vila,0,elemental,1,149,165,-0.10,54,45,31,41
2017-18,70672,BAYAMON,BAYAMON,Andres C Gonzalez,0,interlocking,0,253,222,0.14,28.4,18.3,11.3,36.5
2017-18,17186,BAYAMON,MOROVIS,Angel G Quintero,0,intermedia,0,350,407,-0.14,48.1,36.5,59.9,77.9
2017-18,70466,BAYAMON,BAYAMON,Angel Millan Huertas,0,elemental,1,200,112,0.79,67,62,33,57
2017-18,12740,BAYAMON,OROCOVIS,Angel Rafael Diaz Colon,0,interlocking,0,194,183,0.06,83.5,70.6,79.8,95.2
2017-18,71589,BAYAMON,TOA BAJA,Antonia Saez Irizarry,0,elemental,1,177,301,-0.41,65,73,60,97
2017-18,70193,BAYAMON,BAYAMON,Aurelio Perez Martinez,0,elemental,1,171,136,0.26,28,53,26,50
2017-18,12435,BAYAMON,MOROVIS,Barahona (Elemental),0,elemental,0,232,260,-0.11,42.6,45.7,28.3,44.4
2017-18,71654,BAYAMON,TOA BAJA,Basilio Milan Hernandez,0,intermedia,0,651,735,-0.11,39.9,2.8,37.3,28.9
2017-18,71290,BAYAMON,"NARANJITO",Bernarda Robles de Hevia,0,elemental,0,139,159,-0.13,27.3,58.2,16.4,40.9
2017-18,70409,BAYAMON,BAYAMON,Bernardo Huyke,0,elemental,0,340,230,0.48,42.4,46.6,29.1,39.5
2017-18,70128,BAYAMON,BAYAMON,Braulio Dueño Colon,0,elemental,1,205,164,0.25,31,29,10,52
2017-18,70078,BAYAMON,BAYAMON,Cacique Agüeybana,0,interlocking,0,556,557,0.00,41.2,1.4,40.6,32.6
2017-18,14555,BAYAMON,MOROVIS,Carlos Alverio Pimentel,0,elemental,1,126,111,0.14,90,94,83,100
2017-18,70433,BAYAMON,BAYAMON,Carlos Orama Padilla,0,elemental,0,302,260,0.16,27.3,52.1,32.2,35.5
2017-18,71662,BAYAMON,TOA BAJA,Carmen Barroso Morales,0,elemental,0,227,227,0.00,95.7,99.1,61.9,90.6
2017-18,70540,BAYAMON,BAYAMON,Carmen Gomez Tejera,0,elemental,0,377,319,0.18,36.7,43.5,29.5,37
2017-18,74237,BAYAMON,"NARANJITO",Coleen Vazquez Urrutia,0,interlocking,0,367,343,0.07,23.8,16.2,12.3,23.5
2017-18,70425,BAYAMON,BAYAMON,Cristobal Colon,0,elemental,0,246,207,0.19,32.5,46.5,21.9,53.1
2017-18,12567,BAYAMON,OROCOVIS,Damian Abajo,0,elemental,1,84,81,0.04,100,100,100,100
2017-18,71639,BAYAMON,TOA BAJA,Delia Davila de Caban,0,elemental,0,247,231,0.07,48.3,50,20,51.3
2017-18,70235,BAYAMON,BAYAMON,Dolores Alvarez,0,elemental,1,256,225,0.14,58,65,48,52
2017-18,71282,BAYAMON,"NARANJITO",Don Manolo Rivera,0,elemental,1,176,166,0.06,28,43,31,44
2017-18,71647,BAYAMON,TOA BAJA,Dr. Efrain Sanchez Hidalgo,0,elemental,0,315,295,0.07,43.9,47.6,35.3,69.6
2017-18,70136,BAYAMON,BAYAMON,Dr. Hiram Gonzalez,0,elemental,0,342,302,0.13,31.5,36,36.2,60
2017-18,70565,BAYAMON,BAYAMON,Dr. Jose Padin,0,especializada,0,90,93,-0.03,33.3,66.7,16.7,0
2017-18,71043,BAYAMON,COROZAL,Dr. Jose Padin,0,interlocking,0,399,296,0.35,33.3,20.8,15.1,46.3
2017-18,71670,BAYAMON,TOA BAJA,Dr. Pedro Albizu Campos,0,superior,0,703,797,-0.12,48.3,0,48.6,37.4
2017-18,70037,BAYAMON,BAYAMON,Dr. Santos J Sepulveda,0,elemental,1,227,130,0.75,87,83,83,75
2017-18,70516,BAYAMON,BAYAMON,Dr. Agustin Stahl,0,superior,0,574,659,-0.13,28.7,0,39.3,39.6
2017-18,70490,BAYAMON,BAYAMON,Dr.Jose Antonio Davila,0,intermedia,0,455,521,-0.13,22.8,1.3,23.5,13.4
2017-18,12369,BAYAMON,MOROVIS,Elemental Urbana,0,elemental,0,362,352,0.03,37.7,29.2,15.6,23.6
2017-18,70888,BAYAMON,COROZAL,Emilio R Delgado,0,superior,0,912,1014,-0.10,22.4,0,15.5,24.1
2017-18,70144,BAYAMON,BAYAMON,Epifanio Fernandez Vanga,0,elemental,0,196,162,0.21,55.8,53.5,26.7,53.6
2017-18,71571,BAYAMON,TOA BAJA,Ernestina Bracero,0,elemental,0,244,235,0.04,58.8,42.9,30.3,20
2017-18,71563,BAYAMON,TOA BAJA,Ernesto Juan Fonfrias,0,elemental,1,122,111,0.10,72,68,47,79
2017-18,12260,BAYAMON,MOROVIS,Esperanza Gonzalez,0,elemental,0,194,198,-0.02,78.2,81.6,39.1,96.7
2017-18,70599,BAYAMON,BAYAMON,Faustino Santiago,0,elemental,0,150,228,-0.34,27,28.4,14.9,23.1
2017-18,71324,BAYAMON,"NARANJITO",Felipa Sanchez Cruzado,0,elemental,1,126,144,-0.13,15,28,2,70
2017-18,70904,BAYAMON,COROZAL,Fidel Lopez Colon,0,elemental,0,489,510,-0.04,36.9,39.9,23.2,43.6
2017-18,71704,BAYAMON,TOA BAJA,Francisca Davila Semprit,0,interlocking,0,398,396,0.01,16.6,13.1,12.4,20.7
2017-18,78733,BAYAMON,BAYAMON,Francisco Gaztambide Vega,0,superior,0,496,497,0.00,44.7,0.9,33.3,46
2017-18,78956,BAYAMON,"NARANJITO",Francisco Lopez Cruz,0,elemental,0,353,349,0.01,31,37.4,20.6,45.7
2017-18,70284,BAYAMON,BAYAMON,Franciso Manrique Cabrera,0,superior,0,522,606,-0.14,46.9,7.1,33.9,52.3
2017-18,71225,BAYAMON,"NARANJITO",Francisco Morales,0,superior,0,563,616,-0.09,42.8,0,27.5,35.8
2017-18,70813,BAYAMON,CATAÑO,Francisco Oller,1,superior,0,678,752,-0.10,28.3,0.7,17.2,25.3
2017-18,12245,BAYAMON,MOROVIS,Francisco Rivera Claudio,0,intermedia,0,289,274,0.05,38.2,6.9,28.6,32.9
2017-18,76356,BAYAMON,"NARANJITO",Francisco Roque Muñoz,0,elemental,0,154,156,-0.01,52.6,67.9,19.3,71.4
2017-18,12625,BAYAMON,OROCOVIS,Gato I,0,intermedia,1,142,138,0.03,43,7,38,66
2017-18,70912,BAYAMON,COROZAL,Genaro Bou,0,elemental,0,210,198,0.06,45.2,48.4,29,45.8
2017-18,71464,BAYAMON,TOA ALTA,Heraclio Rivera Colon,0,elemental,1,178,171,0.04,63,62,57,68
2017-18,70664,BAYAMON,BAYAMON,Herminia Rivera Fernandez,0,interlocking,0,326,314,0.04,39.9,19.7,28.4,41.8
2017-18,70722,BAYAMON,CATAÑO,Horace Mann,0,elemental,1,188,161,0.17,62,90,95,NA
2017-18,70458,BAYAMON,BAYAMON,Ines Maria Mendoza,0,elemental,0,368,297,0.24,43.9,38.2,29.9,51.7
2017-18,77461,BAYAMON,TOA ALTA,Int Bo Quebrada Arenas,0,interlocking,0,628,537,0.17,67.3,42.1,48.9,71.6
2017-18,70755,BAYAMON,CATAÑO,Isaac del Rosario,0,elemental,0,449,357,0.26,59,67.1,57.1,58.1
2017-18,12377,BAYAMON,MOROVIS,Jaime A Collazo del Rio,0,superior,0,738,782,-0.06,36.3,3.8,34.4,52.9
2017-18,70508,BAYAMON,BAYAMON,Jesus Sanchez Erazo,0,intermedia,0,603,534,0.13,44.1,4.6,38.3,43.2
2017-18,71597,BAYAMON,TOA BAJA,John F Kennedy,0,elemental,1,157,195,-0.19,60,62,27,81
2017-18,70771,BAYAMON,CATAÑO,Jose A Nieves,0,elemental,1,154,102,0.51,94,88,85,96
2017-18,70482,BAYAMON,BAYAMON,Jose Campeche,0,elemental,0,215,253,-0.15,57.1,59,40,58.8
2017-18,71399,BAYAMON,TOA ALTA,Jose M del Valle,0,elemental,0,375,348,0.08,88.8,91.4,84.3,4.8
2017-18,70680,BAYAMON,BAYAMON,Jose M Torres,0,interlocking,0,188,197,-0.05,46.4,12.8,16.8,50
2017-18,71548,BAYAMON,TOA BAJA,Jose Nevarez Lopez,0,elemental,0,174,197,-0.12,50,48.6,37.5,16.7
2017-18,71373,BAYAMON,TOA ALTA,Jose Pablo Morales,0,intermedia,0,335,318,0.05,28.5,6.1,28,20.9
2017-18,71522,BAYAMON,TOA BAJA,Jose Robles Otero,0,elemental,0,174,189,-0.08,72.2,76.4,36.1,48
2017-18,14357,BAYAMON,OROCOVIS,Jose Rojas Cortes,0,superior,0,478,520,-0.08,57,43.9,61.7,80.4
2017-18,18242,BAYAMON,MOROVIS,Josefa del Rio Guerrero,0,superior,0,505,620,-0.19,52,11,47,48.5
2017-18,71317,BAYAMON,"NARANJITO",Josefina Marrero Febus,0,elemental,1,119,144,-0.17,52,66,23,56
2017-18,70532,BAYAMON,BAYAMON,Josefita Monserrate de Selles,0,elemental,0,249,176,0.41,51.6,61.3,39.8,56.8
2017-18,70177,BAYAMON,BAYAMON,Juan Morell Campos,0,elemental,0,312,217,0.44,38.9,49.3,18.1,49
2017-18,70060,BAYAMON,BAYAMON,Juan Ramon Jimenez,0,intermedia,0,391,402,-0.03,19.4,2.3,17.3,23.9
2017-18,12278,BAYAMON,MOROVIS,Juana G Aviles (Franquez),0,elemental,0,309,308,0.00,47.3,54.3,29.5,45.8
2017-18,70292,BAYAMON,BAYAMON,Julio Ressy,0,elemental,0,296,313,-0.05,50.7,53.7,30.9,73.2
2017-18,71613,BAYAMON,TOA BAJA,Lorencita Ramirez de Arellano,0,elemental,1,153,190,-0.19,55,58,54,74
2017-18,70094,BAYAMON,BAYAMON,Ludovico Costoso,0,especializada,0,91,86,0.06,70.4,85.2,66.7,70
2017-18,71498,BAYAMON,TOA BAJA,Luis M Santiago,0,interlocking,0,411,504,-0.18,22.1,11,14.7,23.6
2017-18,70581,BAYAMON,BAYAMON,Luis Pales Matos,0,superior,0,297,329,-0.10,39.7,1.4,51.4,42.5
